# Directed graph (each unordered pair of nodes is saved once): Cit-HepPh.txt 
# Paper citation network of Arxiv High Energy Physics category
# Nodes: 34546 Edges: 421578
# FromNodeId	ToNodeId
9901397	9711309
9901397	9712546
9901397	9802290
9901397	9803389
9901397	9804332
9901397	9805208
9901397	9805315
9901397	9806228
9901397	9806357
9901397	9806368
9901397	9807528
9901397	9808340
9901397	9810215
9901397	9810409
9901397	9901229
9906222	9405320
9906222	9405388
9906222	9501231
9906222	9501307
9906222	9503226
9906222	9506357
9906222	9507307
9906222	9507321
9906222	9601211
9906222	9602287
9906222	9604250
9906222	9605357
9906222	9607291
9906222	9608229
9906222	9609263
9906222	9609309
9906222	9701303
9906222	9702282
9906222	9703417
9906222	9707390
9906222	9711309
9906222	9711427
9906222	9802290
9906222	9803389
9906222	9804332
9906222	9805208
9906222	9805315
9906222	9806228
9906222	9806368
9906222	9806482
9906222	9807527
9906222	9808340
9906222	9810409
9906222	9812366
9906222	9812382
9906222	9901229
9906222	9901397
9906222	9903390
9904317	9601215
9904317	9610231
9904317	9610334
9904317	9710541
9904317	9803445
9904317	9808371
9810441	9403386
9810441	9408346
9810441	9409335
9810441	9411285
9810441	9501318
9810441	9503332
9810441	9504237
9810441	9504252
9810441	9504333
9810441	9504334
9810441	9504404
9810441	9506356
9810441	9509304
9810441	9601234
9810441	9601309
9810441	9602366
9810441	9612394
9810441	9701390
9810441	9703248
9810441	9703278
9810441	9704249
9810441	9708395
9810441	9709484
9810441	9804298
9810441	9804299
9810441	9804462
9810441	9805232
9810441	9805335
9804462	9409335
9804462	9411285
9804462	9608318
9804462	9609202
9804462	9701390
9804462	9703278
9804462	9703284
9804462	9706430
9804462	9708395
9804462	9709484
9804462	9804298
9804462	9805232
9708395	9411285
9708395	9608318
9708395	9703455
9708395	9704453
9708395	9707523
9804299	9403386
9804299	9409335
9804299	9411285
9804299	9501318
9804299	9504237
9804299	9504333
9804299	9504334
9804299	9509304
9804299	9601234
9804299	9601309
9804299	9602366
9804299	9610223
9804299	9612394
9804299	9701390
9804299	9703226
9804299	9703248
9804299	9703278
9804299	9703455
9804299	9704249
9804299	9704453
9804299	9707509
9804299	9708395
9804299	9805232
9403386	9203210
9403386	9205238
9403386	9212285
9403386	9403282
9601234	9206247
9601234	9301244
9601234	9302217
9601234	9304258
9601234	9305332
9601234	9405341
9601234	9508393
9612394	9212203
9612394	9302211
9612394	9303284
9612394	9406263
9612394	9409335
9612394	9409371
9612394	9410240
9612394	9411246
9612394	9501265
9612394	9502348
9612394	9503411
9612394	9504333
9612394	9511469
9612394	9602255
9612394	9608318
9612394	9608365
9612394	9612202
9804298	9310299
9804298	9403329
9804298	9403386
9804298	9409335
9804298	9412295
9804298	9504333
9804298	9601234
9804298	9602366
9804298	9612394
9804298	9701390
9804298	9703226
9804298	9703278
9804298	9704249
9804298	9704453
9804298	9709495
9804298	9805232
9709484	9409335
9709484	9409371
9709484	9612394
9504333	9302217
9504333	9305305
9504333	9404211
9504333	9408376
9504333	9412295
9805335	302003
9805335	9409335
9805335	9409371
9805335	9608318
9805335	9609202
9805335	9612394
9805335	9701390
9805335	9703268
9805335	9703278
9805335	9703284
9805335	9704396
9805335	9804298
9805335	9804462
9805335	9805232
9509304	9304264
9509304	9307262
9509304	9401206
9509304	9402318
9509304	9501318
9704249	9302211
9704249	9409335
9704249	9409371
9704249	9411246
9704249	9502348
9704249	9504333
9704249	9504372
9704249	9602366
9704249	9612394
9704249	9701390
9704249	9703278
9704249	9703455
9803426	9301259
9803426	9302255
9803426	9302303
9803426	9307298
9803426	9507445
9803426	9511256
9803426	9605345
9803426	9704312
9803426	9705245
9803426	9708357
9803426	9710225
9803426	9802352
9704312	9404235
9704312	9404280
9704312	9409243
9704312	9410357
9704312	9504424
9704312	9506430
9704312	9605334
9507445	9302303
9507445	9302315
9507445	9303204
9507445	9306322
9507445	9307298
9507445	9310286
9507445	9312210
9511256	9303204
9511256	9303268
9511256	9306322
9511256	9307298
9511256	9311332
9511256	9403366
9511256	9404280
9511256	9409243
9511256	9410357
9511256	9411395
9511256	9504424
9511256	9505239
9511256	9509299
9802352	9301259
9802352	9302303
9802352	9303204
9802352	9307298
9802352	9409243
9802352	9507445
9802352	9509299
9802352	9511256
9802352	9606356
9802352	9609418
9802352	9704312
9802352	9705245
9802352	9710225
9802352	9711322
9302255	9206262
9302255	9209245
9307298	9205233
9708357	9310286
9708357	9311269
9708357	9503479
9708357	9509208
9708357	9510220
9708357	9510287
9708357	9602211
9708357	9605345
9708357	9609511
9708357	9612229
9708357	9612424
9708357	9701231
9708357	9706287
9705245	9301259
9705245	9302255
9705245	9302315
9705245	9303204
9705245	9310286
9705245	9409243
9705245	9410357
9705245	9507445
9705245	9605412
9705245	9609418
9705245	9609511
9705245	9702292
1110	1092
1110	9508386
1110	9512373
1110	9605281
1110	9605286
1110	9709499
1110	9804404
1110	9805268
1110	9806340
1110	9806530
1110	9812423
1110	9902294
1110	9903240
1110	9903306
1110	9908464
9908464	9606399
9908464	9607377
9908464	9703225
9908464	9901229
9908464	9905557
9908464	9906203
9908464	9907394
1092	9805496
9805268	9212212
9805268	9403276
9805268	9406255
9805268	9503351
9805268	9504230
9805268	9509239
9805268	9509258
9805268	9512291
9805268	9609245
9805268	9701374
9805268	9709499
9805268	9801372
9806340	9212212
9806340	9312319
9806340	9503351
9806340	9503484
9806340	9509258
9806340	9701256
9806340	9706334
9806340	9706430
9806340	9708255
9806340	9709499
9806340	9805268
9812423	9310242
9812423	9310276
9812423	9508386
9812423	9511321
9812423	9602352
9812423	9604347
9812423	9605281
9812423	9605286
9812423	9703348
9812423	9711303
9812423	9809564
9812423	9812252
9512373	9504374
9804404	9209218
9804404	9302248
9804404	9304296
9804404	9504374
9804404	9701236
9804404	9708283
9804404	9712519
9709499	9212212
9709499	9403276
9709499	9508401
9709499	9509239
9709499	9509258
9709499	9609245
9709499	9701374
9709499	9708217
9709499	9709452
9903306	9403229
9903306	9601282
9903306	9605297
9903306	9707375
9903306	9709425
9903306	9802290
9903306	9805396
9903306	9901314
9902294	9209205
9902294	9302248
9902294	9305319
9902294	9306253
9902294	9310257
9902294	9606280
9902294	9701419
9902294	9705258
9902294	9712517
9902294	9804404
9902294	9806530
9902294	9808257
9902294	9901416
9605281	9307311
9605281	9310242
9605281	9402362
9605281	9403276
9605281	9403292
9605281	9405400
9605281	9410392
9605281	9410404
9605281	9410414
9605281	9504374
9605281	9505254
9605281	9508386
9605281	9511448
9605281	9512373
9605281	9604281
9308225	9211224
9512443	9402245
9512443	9410217
9502377	9304225
9502377	9307247
9502377	9308246
9502377	9405246
9502377	9405360
9511454	9207214
9511454	9304225
9511454	9307247
9511454	9307291
9511454	9308246
9511454	9308262
9511454	9311215
9511454	9311232
9511454	9401226
9511454	9401246
9511454	9402360
9511454	9402364
9511454	9405204
9511454	9405304
9511454	9405410
9511454	9407394
9511454	9407407
9511454	9409287
9511454	9410293
9511454	9410387
9511454	9411282
9511454	9502224
9511454	9505238
9511454	9506210
9511454	9507284
9308262	9205228
9308262	9207214
9308262	9209268
9308262	9302269
9308262	9308246
9407407	9204229
9407407	9304225
9407407	9307247
9407407	9308246
9407407	9308262
9407407	9308287
9407407	9308288
9407407	9402360
9407407	9402364
9407407	9405304
9407407	9407394
9409287	9307247
9409287	9308246
9409287	9308262
9409287	9308287
9409287	9311339
9409287	9405204
9401246	9204229
9401246	9205228
9401246	9209268
9401246	9212289
9401246	9304225
9401246	9307247
9401246	9307291
9401246	9308246
9401246	9308288
9401246	9309262
9401246	9311215
9401246	9311232
9401246	9311325
9401246	9312220
9401246	9312311
9401246	9401226
9409358	9209268
9409358	9307247
9409358	9307291
9409358	9312359
9410387	9207214
9410387	9304225
9410387	9308246
9410387	9308262
9405204	9403282
9507284	9207214
9507284	9209268
9507284	9304225
9507284	9307247
9507284	9308241
9507284	9308246
9507284	9308262
9507284	9308288
9507284	9310285
9507284	9311325
9507284	9312306
9507284	9312311
9507284	9312359
9507284	9401226
9507284	9402360
9507284	9403313
9507284	9405204
9507284	9405410
9507284	9407394
9507284	9407407
9507284	9409287
9507284	9409418
9507284	9410387
9507284	9501222
9507284	9502300
9507284	9503404
9507284	9503492
9507284	9506201
9405304	9207214
9405304	9304225
9405304	9307247
9407394	9204229
9407394	9205228
9407394	9207214
9407394	9209268
9407394	9302269
9407394	9304225
9407394	9307216
9407394	9307247
9407394	9308246
9407394	9308262
9407394	9308288
9407394	9309272
9407394	9311325
9405207	9207214
9405207	9209268
9405207	9211296
9405207	9212315
9405207	9307247
9405207	9307291
9405207	9308246
9405207	9308262
9405207	9311232
9506201	9203222
9506201	9204229
9506201	9306292
9506201	9307364
9506201	9308288
9506201	9311345
9506201	9312311
9506201	9401246
9506201	9402360
9506201	9402364
9506201	9405304
9506201	9406302
9506201	9407344
9506201	9407394
9506201	9407407
9506201	9409454
9912302	9303309
9912302	9308329
9912302	9310207
9912302	9311269
9912302	9312272
9912302	9401219
9912302	9409375
9912302	9503443
9912302	9504239
9912302	9504316
9912302	9508343
9912302	9511292
9912302	9511342
9912302	9511344
9912302	9511402
9912302	9512383
9912302	9602249
9912302	9603368
9912302	9604439
9912302	9605339
9912302	9606211
9912302	9608245
9912302	9609331
9912302	9701398
9912302	9702386
9912302	9702426
9912302	9703431
9912302	9703452
9912302	9705337
9912302	9709467
9912302	9711417
9912302	9801353
9912302	9803277
9912302	9805275
9912302	9805378
9912302	9807275
9912302	9807344
9912302	9807423
9912302	9808299
9912302	9811291
9912302	9811440
9912302	9812320
9912302	9812472
9912302	9812486
9912302	9901246
9912302	9903404
9912302	9904234
9912302	9905221
9912302	9907414
9912302	9908309
9912302	9908327
9912302	9909255
9912302	9909334
9912302	9909540
9912302	9910283
9909540	9303309
9909540	9401219
9909540	9407389
9909540	9409375
9909540	9503443
9909540	9504316
9909540	9508343
9909540	9606211
9909540	9609331
9909540	9803277
9909540	9804235
9909540	9807423
9909540	9808299
9909540	9812320
9909540	9812472
9909540	9903404
9703452	9401219
9703452	9406430
9703452	9408384
9703452	9601367
9703452	9602239
9703452	9605398
9703452	9607220
9703452	9609524
9703452	9610358
9703452	9610470
9703452	9611437
9901246	9210266
9901246	9303202
9901246	9304295
9901246	9306271
9901246	9401219
9901246	9406430
9901246	9406433
9901246	9407229
9901246	9410404
9901246	9412382
9901246	9501228
9901246	9504378
9901246	9504415
9901246	9505240
9901246	9507396
9901246	9507463
9901246	9508343
9901246	9509216
9901246	9512355
9901246	9601230
9901246	9602234
9901246	9602238
9901246	9602250
9901246	9602378
9901246	9603206
9901246	9603410
9901246	9603423
9901246	9604232
9901246	9606477
9901246	9607454
9901246	9608472
9901246	9609331
9901246	9609420
9901246	9609457
9901246	9610544
9901246	9611239
9901246	9611397
9901246	9612362
9901246	9701301
9901246	9701325
9901246	9703230
9901246	9704347
9901246	9704448
9901246	9705337
9901246	9705442
9901246	9709356
9901246	9709450
9901246	9710217
9901246	9710439
9901246	9711244
9901246	9711356
9901246	9711357
9901246	9801229
9901246	9802391
9901246	9803277
9901246	9803391
9901246	9804265
9901246	9804306
9901246	9806279
9901246	9806301
9901246	9806315
9901246	9806351
9901246	9806366
9901246	9807336
9901246	9809438
9901246	9810240
9901246	9811334
9901246	9812236
9511292	9305310
9511292	9402341
9511292	9403297
9511292	9403376
9511292	9404342
9511292	9408218
9511292	9408228
9511292	9409315
9511292	9410310
9511292	9410311
9511292	9411203
9511292	9411426
9511292	9501258
9511292	9502317
9511292	9503216
9511292	9503358
9511292	9505207
9511292	9505308
9511292	9505350
9511292	9506217
9511292	9506251
9511292	9507213
9511292	9507257
9511292	9507461
9511292	9508212
9511292	9508283
9511292	9508339
9511292	9509274
9511292	9510412
9608245	9206255
9608245	9309216
9608245	9312278
9608245	9312347
9608245	9409332
9608245	9409458
9702386	9607292
9702386	9701412
9702386	9703363
9711417	9207221
9711417	9207234
9711417	9211260
9711417	9301267
9711417	9303202
9711417	9303270
9711417	9305342
9711417	9405253
9711417	9410401
9711417	9503454
9711417	9504316
9711417	9504337
9711417	9506416
9711417	9508237
9711417	9508291
9711417	9601367
9711417	9602389
9711417	9604221
9711417	9604232
9711417	9604343
9711417	9605398
9711417	9606364
9711417	9607225
9711417	9609344
9711417	9609360
9711417	9609434
9711417	9609444
9711417	9609457
9711417	9609529
9711417	9611437
9711417	9612229
9711417	9612389
9711417	9612397
9711417	9701264
9711417	9702299
9711417	9703436
9711417	9704349
9711417	9705309
9711417	9705479
9711417	9707213
9711417	9707435
9711417	9707450
9711417	9708221
9711417	9708250
9711417	9708495
9711417	9709356
9711417	9710217
9711417	9710277
9711417	9711283
9702426	9308222
9702426	9311269
9702426	9406431
9702426	9501382
9702426	9504378
9702426	9511342
9702426	9511385
9702426	9603206
9702426	9605339
9702426	9605340
9702426	9607388
9702426	9609202
9702426	9609419
9702426	9610313
9702426	9610495
9702426	9701398
9701398	9203223
9701398	9407291
9701398	9508283
9701398	9511292
9701398	9511385
9701398	9511402
9701398	9603206
9701398	9603368
9701398	9605339
9701398	9605340
9701398	9605412
9701398	9606385
9701398	9607388
9701398	9609419
9701398	9610313
9604439	9205209
9604439	9501377
9604439	9503431
9805378	9303270
9805378	9405342
9805378	9602250
9805378	9603346
9805378	9603350
9805378	9712257
9805378	9712305
9805378	9712376
9805378	9801365
9805378	9802380
9805378	9804252
9805378	9805270
9503443	9203223
9503443	9206257
9503443	9303309
9503443	9307201
9503443	9401219
9910283	9303309
9910283	9401219
9910283	9409375
9910283	9503443
9910283	9504316
9910283	9508343
9910283	9606211
9910283	9609331
9910283	9803277
9910283	9807423
9910283	9808299
9910283	9812320
9910283	9812472
9910283	9903404
9904234	9211309
9904234	9403290
9904234	9606399
9904234	9803315
9904234	9805471
9904234	9807344
9904234	9807348
9904234	9810524
9904234	9811291
9904234	9811337
9904234	9811350
9904234	9811356
9904234	9811501
9904234	9812486
9904234	9901209
9904234	9902263
9904234	9902273
9904234	9903294
9904234	9903475
9904234	9903538
9904234	9904220
9904234	9904232
9709467	9307322
9709467	9502206
9709467	9505326
9709467	9608245
9709467	9611251
9504239	9206218
9504239	9209220
9504239	9303202
9504239	9303274
9504239	9308222
9504239	9308335
9504239	9311340
9504239	9312251
9504239	9401241
9504239	9405233
9504239	9407202
9504239	9407251
9504239	9407291
9504239	9410231
9504239	9411397
9504239	9411429
9504239	9412281
9504239	9501378
9807275	9402278
9807275	9407389
9807275	9409412
9807275	9502206
9807275	9508346
9807275	9607400
9807275	9610272
9807275	9610337
9807275	9705442
9807275	9801317
9807275	9804235
9511402	9303309
9511402	9307201
9511402	9402341
9511402	9408228
9511402	9409375
9511402	9410310
9511402	9410311
9511402	9502317
9511402	9503216
9511402	9505207
9511402	9505308
9511402	9505350
9511402	9506251
9511402	9507257
9511402	9507461
9511402	9508212
9511402	9508339
9511402	9509274
9511402	9510372
9511402	9510412
9511402	9511292
9511402	9511385
9703431	9607292
9703431	9610233
9703431	9701412
9703431	9702386
9703431	9703363
9710416	9305314
9710416	9403248
9710416	9406315
9710416	9407370
9710416	9410266
9710416	9507336
9403248	9203216
9403248	9204211
9403248	9304206
9407370	9305314
9507336	9203216
9507336	9204211
9507336	9212229
9507336	9303236
9507336	9304206
9507336	9304263
9507336	9305314
9507336	9305321
9507336	9306254
9507336	9307369
9507336	9308276
9507336	9308370
9507336	9309228
9507336	9310233
9507336	9312202
9507336	9403331
9507336	9404247
9507336	9405214
9507336	9405288
9507336	9406205
9507336	9406315
9507336	9406316
9507336	9409380
9507336	9410266
9507336	9410364
9507336	9501373
9507336	9502341
9507336	9503213
9507336	9503276
9507336	9504351
9410266	9203216
9410266	9204211
9410266	9212229
9410266	9304239
9410266	9305314
9410266	9306254
9410266	9307369
9410266	9308276
9410266	9312202
9410266	9402282
9410266	9403248
9410266	9403331
9410266	9406205
9305314	9204203
9501319	9310316
9511401	9310316
9511401	9403371
9511401	9403383
9511401	9404270
9511401	9408248
9511401	9408291
9511401	9501319
107094	2060
107094	2292
107094	6331
107094	11006
107094	11311
107094	12125
107094	12352
107094	102301
107094	102323
107094	103125
107094	104041
107094	104091
107094	104103
107094	106060
107094	106163
107094	106166
107094	107039
107094	9210256
107094	9311312
107094	9403312
107094	9404210
107094	9408333
107094	9607446
107094	9611219
107094	9811427
107094	9902423
107094	9904301
107094	9910230
9607446	9207218
9607446	9306235
9607446	9306242
9607446	9404278
9607446	9408384
9607446	9409285
9607446	9501361
9607446	9507378
9607446	9511266
9607446	9511378
9607446	9512429
9607446	9601203
9607446	9601306
9607446	9601324
9607446	9604302
9607446	9605359
9607446	9606215
9607446	9606467
9607446	9607359
11006	2060
11006	2292
11006	6331
11006	9154
11006	9210256
11006	9306235
11006	9311312
11006	9312214
11006	9403312
11006	9408333
11006	9601337
11006	9607446
11006	9611219
11006	9703317
11006	9811427
11006	9904301
11006	9910230
2292	2060
2292	9311312
2292	9408333
2292	9601337
2292	9604302
2292	9705391
2292	9711339
2292	9805494
2292	9807479
2292	9811355
2292	9811427
2292	9901203
2292	9904301
2292	9910230
104103	1072
104103	4200
104103	12352
104103	102301
104103	102323
104103	103125
104103	9406417
104103	9509201
104103	9602439
104103	9803315
104103	9807344
104103	9808255
104103	9902423
104103	9903417
104103	9905221
104103	9911421
104103	9912265
104103	9912408
104103	9912498
107039	11311
107039	12125
107039	12352
107039	102010
107039	102090
107039	102301
107039	103058
107039	103125
107039	104041
107039	106163
107039	106166
107039	106190
107039	9211309
107039	9806263
107039	9902423
107039	9909248
9403312	9301268
102323	1072
102323	2102
102323	4200
102323	4266
102323	9154
102323	10195
102323	11095
102323	12092
102323	12125
102323	12352
102323	102301
102323	9303219
102323	9306242
102323	9401290
102323	9406417
102323	9505384
102323	9511237
102323	9602399
102323	9610389
102323	9708269
102323	9709375
102323	9803315
102323	9803466
102323	9804398
102323	9806292
102323	9807344
102323	9809217
102323	9809301
102323	9809467
102323	9811378
102323	9901346
102323	9902423
102323	9903417
102323	9904203
102323	9904433
102323	9905221
102323	9906283
102323	9908305
9611219	9301268
9611219	9311312
9611219	9403312
9611219	9501361
9611219	9507378
9611219	9601337
9611219	9603272
9611219	9605325
9611219	9607296
9611219	9607446
106163	11311
106163	12125
106163	12352
106163	102301
106163	102323
106163	103125
106163	9211309
106163	9806263
106163	9902423
9404210	9210256
9404210	9301261
9404210	9301268
9404210	9306235
9404210	9311312
106060	1219
106060	2060
106060	6331
106060	104091
106060	9306235
106060	9403312
106060	9405223
106060	9408333
106060	9604302
106060	9711339
106060	9904301
106060	9910230
211307	7065
211307	201287
211307	202122
211307	203180
211307	204265
211307	9402241
211307	9505359
211307	9505385
204265	7065
204265	9402241
204265	9505359
204265	9708483
204265	9806387
204265	9806540
204265	9807267
202122	1031
202122	1163
202122	1296
202122	2002
202122	2086
202122	2199
202122	2223
202122	2257
202122	4032
202122	5104
202122	5123
202122	5263
202122	6103
202122	6260
202122	6274
202122	6328
202122	7033
202122	7176
202122	7185
202122	7186
202122	8105
202122	8138
202122	8245
202122	8258
202122	8263
202122	9083
202122	9266
202122	11048
202122	11097
202122	11310
202122	12194
202122	12291
202122	12317
202122	101091
202122	101102
202122	101244
202122	102125
202122	102246
202122	103179
202122	103192
202122	104148
202122	104228
202122	105064
202122	105175
202122	105278
202122	105319
202122	105344
202122	106207
202122	106247
202122	106258
202122	107095
202122	107153
202122	107215
202122	107239
202122	107263
202122	107281
202122	107297
202122	108013
202122	108050
202122	108064
202122	108182
202122	109035
202122	109118
202122	110161
202122	110201
202122	111028
202122	111089
202122	111112
202122	111176
202122	111326
202122	112158
202122	112351
202122	201107
202122	201287
202122	203198
202122	9204205
202122	9205220
202122	9205230
202122	9207221
202122	9209236
202122	9209276
202122	9211231
202122	9211307
202122	9302210
202122	9302221
202122	9302261
202122	9302292
202122	9302316
202122	9303243
202122	9303287
202122	9304229
202122	9304321
202122	9307359
202122	9309214
202122	9401208
202122	9402241
202122	9402332
202122	9404299
202122	9404339
202122	9405385
202122	9407395
202122	9408255
202122	9408282
202122	9409202
202122	9410259
202122	9503295
202122	9503481
202122	9505210
202122	9505319
202122	9505359
202122	9505385
202122	9507306
202122	9507427
202122	9508275
202122	9509254
202122	9509327
202122	9509370
202122	9511221
202122	9512321
202122	9602204
202122	9602233
202122	9602260
202122	9602326
202122	9603201
202122	9603208
202122	9604341
202122	9604357
202122	9604400
202122	9605250
202122	9606266
202122	9606359
202122	9606411
202122	9607201
202122	9607208
202122	9608215
202122	9608270
202122	9608354
202122	9610229
202122	9610399
202122	9610507
202122	9612245
202122	9702308
202122	9702319
202122	9702324
202122	9702327
202122	9703214
202122	9703241
202122	9703315
202122	9704314
202122	9705463
202122	9706242
202122	9706378
202122	9707282
202122	9707419
202122	9709289
202122	9709337
202122	9710273
202122	9710415
202122	9710431
202122	9711249
202122	9711438
202122	9712284
202122	9802387
202122	9802445
202122	9803255
202122	9803261
202122	9803315
202122	9804398
202122	9804421
202122	9805259
202122	9805368
202122	9805398
202122	9805405
202122	9805467
202122	9806441
202122	9807216
202122	9807235
202122	9807282
202122	9807466
202122	9808324
202122	9808333
202122	9808343
202122	9809234
202122	9809315
202122	9809363
202122	9809401
202122	9809410
202122	9809503
202122	9809563
202122	9809598
202122	9810257
202122	9810456
202122	9811267
202122	9811428
202122	9811444
202122	9811446
202122	9811448
202122	9812256
202122	9812260
202122	9812276
202122	9812441
202122	9901236
202122	9901362
202122	9901399
202122	9901404
202122	9902354
202122	9902364
202122	9902383
202122	9902413
202122	9902462
202122	9903459
202122	9903472
202122	9903511
202122	9904211
202122	9904259
202122	9904310
202122	9904336
202122	9904411
202122	9904428
202122	9906244
202122	9906265
202122	9906311
202122	9906335
202122	9906452
202122	9906490
202122	9906509
202122	9907290
202122	9907398
202122	9907458
202122	9907520
202122	9907522
202122	9907548
202122	9907562
202122	9908257
202122	9908276
202122	9908300
202122	9908335
202122	9908396
202122	9908450
202122	9908525
202122	9909308
202122	9909408
202122	9909558
202122	9910316
202122	9910349
202122	9910383
202122	9910444
202122	9910532
202122	9911214
202122	9911349
202122	9911366
202122	9911535
202122	9912215
202122	9912363
202122	9912397
203180	7185
203180	9350
203180	12056
203180	109035
203180	201287
203180	9209276
203180	9910335
7065	2147
7065	9211320
7065	9712278
7065	9801431
7065	9802287
7065	9803415
7065	9803440
7065	9806218
9308289	9207266
9308289	9210213
9308289	9302280
210118	12260
210118	101086
210118	104109
210118	112273
210118	203159
210118	207351
210118	207364
210118	9303309
210118	9306309
210118	9402253
210118	9409375
210118	9503443
210118	9605412
210118	9607485
210118	9609419
210118	9610313
210118	9801416
210118	9802329
210118	9807565
210118	9809321
210118	9912516
207364	1002
207364	1254
207364	2033
207364	2134
207364	3246
207364	6182
207364	10338
207364	11092
207364	12260
207364	101086
207364	103009
207364	104109
207364	105053
207364	105096
207364	105349
207364	106027
207364	106315
207364	112273
207364	203031
207364	203159
207364	205281
207364	9303309
207364	9306309
207364	9312248
207364	9402253
207364	9403240
207364	9409375
207364	9501382
207364	9503443
207364	9507461
207364	9508343
207364	9511402
207364	9603206
207364	9603441
207364	9605412
207364	9606211
207364	9607485
207364	9609331
207364	9609419
207364	9610313
207364	9610490
207364	9707278
207364	9710286
207364	9710313
207364	9710451
207364	9711307
207364	9711472
207364	9801416
207364	9802329
207364	9803210
207364	9803277
207364	9804265
207364	9806299
207364	9807336
207364	9807423
207364	9807565
207364	9809321
207364	9811308
207364	9812472
207364	9902443
207364	9903211
207364	9903413
207364	9907360
207364	9910338
207364	9911345
207364	9912236
207364	9912516
9607485	9208240
9607485	9209232
9607485	9301237
9607485	9303279
9607485	9303309
9607485	9306309
9607485	9307201
9607485	9402253
9607485	9402341
9607485	9403297
9607485	9404209
9607485	9405327
9607485	9408218
9607485	9408228
9607485	9409315
9607485	9409375
9607485	9410311
9607485	9411426
9607485	9501258
9607485	9502317
9607485	9503216
9607485	9503251
9607485	9503443
9607485	9505308
9607485	9505350
9607485	9506217
9607485	9506251
9607485	9507257
9607485	9507388
9607485	9507461
9607485	9508212
9607485	9509274
9607485	9602410
9607485	9603310
9607485	9603441
9607485	9603442
9607485	9605340
9607485	9605351
9607485	9605419
9607485	9606290
9607485	9606385
9607485	9607286
9607485	9607345
12260	7053
12260	9401258
12260	9410338
12260	9807565
104109	2033
104109	7222
104109	8117
104109	11092
104109	101086
104109	103046
104109	106315
104109	9303309
104109	9312248
104109	9312251
104109	9403240
104109	9409375
104109	9502260
104109	9503443
104109	9512337
104109	9601390
104109	9606370
104109	9607421
104109	9711307
104109	9803210
104109	9803259
104109	9804306
104109	9807336
104109	9810442
104109	9904250
104109	9907360
104109	9910416
9802329	9303270
9802329	9307301
9802329	9310212
9802329	9311228
9802329	9403397
9802329	9408253
9802329	9412272
9802329	9505416
9802329	9505428
9802329	9602239
9802329	9603206
9802329	9603441
9802329	9605340
9802329	9605351
9802329	9605412
9802329	9607286
9802329	9607485
9802329	9609419
9802329	9610490
9802329	9707535
9802329	9711472
9802329	9711489
101086	1002
101086	2033
101086	2134
101086	3246
101086	6182
101086	10338
101086	11092
101086	12260
101086	9303309
101086	9312248
101086	9403240
101086	9409375
101086	9508343
101086	9603206
101086	9603441
101086	9605412
101086	9607485
101086	9609331
101086	9609419
101086	9610313
101086	9610490
101086	9710286
101086	9710313
101086	9710451
101086	9711307
101086	9802329
101086	9803210
101086	9803277
101086	9804265
101086	9806299
101086	9807336
101086	9807423
101086	9807565
101086	9812472
101086	9903211
101086	9903413
101086	9907360
101086	9911345
101086	9912236
101086	9912463
203159	2033
203159	4181
203159	7134
203159	11092
203159	12260
203159	101086
203159	104109
203159	105349
203159	108117
203159	202039
203159	202083
203159	202084
203159	202166
203159	9312248
203159	9312251
203159	9403240
203159	9409375
203159	9601390
203159	9711307
203159	9803210
203159	9806451
203159	9807565
207351	4136
207351	5060
207351	101086
207351	103046
207351	109126
207351	203210
207351	205281
207351	9303309
207351	9406204
207351	9406258
207351	9406271
207351	9408313
207351	9410338
207351	9504330
207351	9506417
207351	9507246
207351	9602415
207351	9603328
207351	9605385
207351	9606211
207351	9612279
207351	9709356
207351	9710426
207351	9802329
207351	9811470
207351	9903413
207351	9907254
9807565	9310301
9807565	9401258
9807565	9401349
9807565	9612390
9807565	9702342
9807565	9710442
9807565	9711302
9807565	9711474
9807565	9806451
9809551	9706488
9706488	9405202
9706488	9509297
9706488	9701230
9801273	9608491
9801273	9702245
9801273	9702331
9801273	9703298
9801273	9703404
9801273	9704325
9801273	9705442
9801273	9712486
9712486	9406411
9712486	9411310
9712486	9503461
9712486	9504330
9712486	9508209
9712486	9602415
9712486	9612279
9712486	9612329
9712486	9702334
9712486	9703404
9712486	9704325
9703404	9407339
9703404	9502224
9703404	9505262
9703404	9508274
9703404	9702276
9703404	9702331
9703404	9703298
9812379	9711217
9812379	9711330
9812379	9809527
9812379	9811508
9809527	9403384
9809527	9411340
9809527	9610222
9811508	9608365
9811508	9610222
9811508	9703295
9811508	9711330
9811508	9809527
9811508	9810520
9811508	9811331
9404224	9306220
9404224	9310266
9404224	9402277
9404224	9402286
9402277	9402286
9310266	9303272
9310266	9402286
106105	101224
106105	9306289
106105	9411267
106105	9501369
106105	9602422
106105	9607254
106105	9712351
106105	9807394
9602422	9306289
9602422	9312237
9602422	9403383
9602422	9404270
9602422	9409212
9602422	9411267
9602422	9501369
9602422	9502323
9602422	9504277
9602422	9509237
9602422	9509251
9411267	9302208
9411267	9306289
9411267	9310316
9411267	9311285
9411267	9404270
9411267	9405326
9411267	9409212
101224	1046
101224	1119
101224	1259
101224	1329
101224	1330
101224	2078
101224	2081
101224	2133
101224	2157
101224	3177
101224	4059
101224	5028
101224	6121
101224	7068
101224	7218
101224	7248
101224	7303
101224	7305
101224	8005
101224	8306
101224	9207265
